particip,surveyyear,age,ethnicit,gender,grade,major,faoccup,maoccup,targend,adjectiv,categories1,categories2,rank,ranking,sit1,sit2,setting,mcodes,tcodes,ocodes,fcode
2,2004,1,3,2,4,1,4,0,men,reserved,5,5,2,2,social setting,w/ co-workers,2,7,7,7,7
2,2004,1,3,2,4,1,4,0,women,quiet,5,5,2,2,public,work,2,9,9,9,9
2,2004,1,3,2,4,1,4,0,women,reserved,5,5,2,3,"husband, w/","peers, w/",2,4,4,4,4
2,2004,1,3,2,4,1,4,0,women,secretive,9,9,2,1,socially,"other Asian Amer. women, w/.",2,7,7,7,7
2,2004,1,3,2,4,1,4,0,women,shy,5,5,2,4,"groups, in","strangers, w/",2,7,7,7,7
2,2004,1,3,2,4,1,4,0,women,traditional,7,7,2,5,family,relatives,4,3,3,3,3
3,2004,2,3,1,3,1,33,22,men,conservative,7,7,3,5,parties,date,2,7,7,7,7
3,2004,2,3,1,3,1,33,22,men,evasive,9,9,1,4,business,friendships,3,1,1,1,1
3,2004,2,3,1,3,1,33,22,men,intelligent,1,1,3,1,classroom,work,1,2,2,2,2
3,2004,2,3,1,3,1,33,22,men,quiet,5,5,3,2,date,party,2,7,7,7,7
3,2004,2,3,1,3,1,33,22,men,traditional,7,7,12,3,holidays,daily routine,4,7,12,3,7
3,2004,2,3,1,3,1,33,22,women,attractive,3,3,1,1,all situations, ,7,6,6,6,6
3,2004,2,3,1,3,1,33,22,women,exotic,3,3,1,5,date,parties,2,7,7,7,7
3,2004,2,3,1,3,1,33,22,women,quiet,5,5,3,2,friendships,parties,2,4,4,4,4
3,2004,2,3,1,3,1,33,22,women,sophisticated,8,8,2,4,date,classroom,2,7,7,7,7
3,2004,2,3,1,3,1,33,22,women,unaggressive,5,5,3,3,friendships,business,2,4,4,4,4
4,2004,1,2,2,4,2,0,10,men,conservative,7,7,1,5,workplace,classroom,3,1,1,1,1
4,2004,1,2,2,4,2,0,10,men,humorless,11,11,1,4,workplace,public,3,1,1,1,1
4,2004,1,2,2,4,2,0,10,men,industrious,6,6,1,2,classroom,workplace,1,2,2,2,2
4,2004,1,2,2,4,2,0,10,men,intelligent,1,1,1,1,classroom,workplace,1,2,2,2,2
4,2004,1,2,2,4,2,0,10,men,scientifically-minded,1,1,1,3,workplace,laboratory,3,1,1,1,1
4,2004,1,2,2,4,2,0,10,women,inhibited,5,5,1,4,around males,classroom,2,11,4,8,8
4,2004,1,2,2,4,2,0,10,women,loyal to family ties,7,7,2,5,home,children,4,3,3,3,3
4,2004,1,2,2,4,2,0,10,women,reserved,5,5,1,3,public,around males,2,9,9,9,9
4,2004,1,2,2,4,2,0,10,women,sensitive,14,14,1,2,home,classroom,4,3,3,3,3
4,2004,1,2,2,4,2,0,10,women,shy,5,5,1,1,classroom,public,1,2,2,2,2
5,2004,1,1,1,4,1,99,99,men,courteous,14,14,1,5,society,neighborhood,2,7,9,7,7
5,2004,1,1,1,4,1,99,99,men,dependent,5,5,1,4,society,community,2,7,9,7,7
5,2004,1,1,1,4,1,99,99,men,faithful,7,7,1,2,wife,children,4,4,4,4,4
5,2004,1,1,1,4,1,99,99,men,scientifically-minded,1,1,1,1,classroom,students,1,2,2,2,2
5,2004,1,1,1,4,1,99,99,men,sensitive,14,14,1,3,family,friends,4,3,3,3,3
5,2004,1,1,1,4,1,99,99,women,honest,10,10,1,3,friends,relatives,2,4,4,4,4
5,2004,1,1,1,4,1,99,99,women,loyal to family ties,7,7,2,5,friends,relatives,2,4,4,4,4
5,2004,1,1,1,4,1,99,99,women,quiet,5,5,1,2,dinner,social gathering,2,7,7,7,7
5,2004,1,1,1,4,1,99,99,women,reserved,5,5,1,4,strangers,colleagues,2,9,7,9,9
5,2004,1,1,1,4,1,99,99,women,shy,5,5,1,1,new people,lecture hall,2,7,7,7,7
6,2004,1,3,1,4,1,28,0,men,industrious,6,6,56,2,inventions,occupations, ,8,8,8,8
6,2004,1,3,1,4,1,28,0,men,intelligent,1,1,84,1,math,science,1,2,2,2,2
6,2004,1,3,1,4,1,28,0,men,progressive,8,8,33,5,inventions,science, ,8,8,8,8
6,2004,1,3,1,4,1,28,0,men,scientifically-minded,1,1,89,3,school,occupations,1,2,2,2,2
6,2004,1,3,1,4,1,28,0,men,tradition-loving,7,7,4,4,culture,family,2,12,12,12,12
6,2004,1,3,1,4,1,28,0,women,artistic,16,16,24,2,drawing,painting, ,14,14,14,14
6,2004,1,3,1,4,1,28,0,women,exotic,3,3,25,3,culture,appearance,2,12,12,12,12
6,2004,1,3,1,4,1,28,0,women,reserved,5,5,57,5,in public,with men,2,9,9,9,9
7,2004,1,3,1,4,1,11,10,men,conservative,7,7,4,4,dress,thinking/culture, ,10,10,10,10
7,2004,1,3,1,4,1,11,10,men,intelligent,1,1,4,1,workplace,classroom,3,1,1,1,1
7,2004,1,3,1,4,1,11,10,men,loyal to family ties,7,7,5,5,living arrangements,marriages,4,13,13,13,13
7,2004,1,3,1,4,1,11,10,men,quiet,5,5,4,3,work,university,3,1,1,1,1
7,2004,1,3,1,4,1,11,10,men,scientifically-minded,1,1,9,2,workplace,classroom,3,1,1,1,1
7,2004,1,3,1,4,1,11,10,women,loyal to family ties,7,7,4,3,living situations,marriage,4,13,13,13,13
7,2004,1,3,1,4,1,11,10,women,quiet,5,5,4,2,public places,discussions w/family,2,9,9,9,9
7,2004,1,3,1,4,1,11,10,women,shy,5,5,4,1,workplace,classroom,3,1,1,1,1
7,2004,1,3,1,4,1,11,10,women,traditional,7,7,4,4,dress,food, ,10,10,10,10
7,2004,1,3,1,4,1,11,10,women,unaggressive,5,5,4,5,home-males dominate,workplace,4,12,3,4,3
8,2004,5,6,2,4,1,89,22,men,materialistic,16,16,2,5,important, , ,8,8,8,8
8,2004,5,6,2,4,1,89,22,men,nationalistic,16,16,4,4,mixes w/ own people, ,2,7,7,11,7
8,2004,5,6,2,4,1,89,22,men,practical,11,11,2,2,choice of study,career,1,2,2,2,2
8,2004,5,6,2,4,1,89,22,men,scientifically-minded,1,1,3,3,school, ,1,2,2,2,2
8,2004,5,6,2,4,1,89,22,women,intelligent,1,1,2,3,grades, ,1,2,2,2,2
8,2004,5,6,2,4,1,89,22,women,quiet,5,5,2,2,classroom,social work,1,2,2,2,2
8,2004,5,6,2,4,1,89,22,women,sensitive,14,14,2,4,outward appearance, , ,10,10,10,10
9,2004,2,1,1,3,1,19,22,men,ambitious,6,6,2,5,school,workplace,1,2,2,2,2
9,2004,2,1,1,3,1,19,22,men,efficient,11,11,1,4,workplace,*,3,1,1,1,1
9,2004,2,1,1,3,1,19,22,men,honest,10,10,2,3,workplace,*,3,1,1,1,1
9,2004,2,1,1,3,1,19,22,men,intelligent,1,1,2,1,school,workplace,1,2,2,2,2
9,2004,2,1,1,3,1,19,22,men,quiet,5,5,2,2,party,date,2,7,7,7,7
9,2004,2,1,1,3,1,19,22,women,courteous,14,14,2,3,as roommate,*,2,13,13,13,13
9,2004,2,1,1,3,1,19,22,women,efficient,11,11,2,5,school,workplace,1,2,2,2,2
9,2004,2,1,1,3,1,19,22,women,intelligent,1,1,4,1,school,workplace,1,2,2,2,2
9,2004,2,1,1,3,1,19,22,women,nurturant,14,14,1,4,home,*,4,3,3,3,3
9,2004,2,1,1,3,1,19,22,women,shy,5,5,2,2,party,date,2,7,7,7,7
10,2004,2,3,1,3,1,3,0,men,industrious,6,6,5,1,job,home,3,1,1,1,1
10,2004,2,3,1,3,1,3,0,men,intelligent,1,1,5,2,school,job,1,2,2,2,2
10,2004,2,3,1,3,1,3,0,men,loyal to family ties,7,7,6,5,home,school,4,3,3,3,3
10,2004,2,3,1,3,1,3,0,men,methodical,11,11,5,3,job,school,3,1,1,1,1
10,2004,2,3,1,3,1,3,0,men,nationalistic,16,16,3,3,job,school,3,1,1,1,1
10,2004,2,3,1,3,1,3,0,women,attractive,3,3,2,3,date,school,2,7,7,7,7
10,2004,2,3,1,3,1,3,0,women,intelligent,1,1,3,1,school,job,1,2,2,2,2
10,2004,2,3,1,3,1,3,0,women,nationalistic,16,16,1,2,job,home,3,1,1,1,1
10,2004,2,3,1,3,1,3,0,women,practical,11,11,1,5,home,school,4,3,3,3,3
10,2004,2,3,1,3,1,3,0,women,reserved,5,5,5,4,home,job,4,3,3,3,3
11,2004,3,3,2,3,1,9,3,men,efficent,11,11,1,4,classroom,workplace,1,2,2,2,2
11,2004,3,3,2,3,1,9,3,men,intelligent,1,1,6,2,classroom,on the job,1,2,2,2,2
11,2004,3,3,2,3,1,9,3,men,reserved,5,5,4,1,in public,public speaking,2,9,9,9,9
11,2004,3,3,2,3,1,9,3,men,scientifically-minded,1,1,11,5,classroom,math class,1,2,2,2,2
11,2004,3,3,2,3,1,9,3,men,shy,5,5,4,3,classroom,public speaking,1,2,2,2,2
11,2004,3,3,2,3,1,9,3,women,loyal to family ties,7,7,6,4,language skills,work ethic, ,15,15,15,15
11,2004,3,3,2,3,1,9,3,women,quiet,5,5,5,2,classroom,when others are around,1,2,2,2,2
11,2004,3,3,2,3,1,9,3,women,reserved,5,5,6,3,classroom,others around,1,2,2,2,2
11,2004,3,3,2,3,1,9,3,women,shy,5,5,5,1,classroom,when others are around,1,2,2,2,2
11,2004,3,3,2,3,1,9,3,women,traditional,7,7,6,5,clothing,work ethic, ,10,10,10,10
12,2004,3,3,2,2,3,23,0,men,efficient,11,11,8,4,work,home,3,1,1,1,1
12,2004,3,3,2,2,3,23,0,men,industrious,6,6,6,3,work,school,3,1,1,1,1
12,2004,3,3,2,2,3,23,0,men,intelligent,1,1,7,1,classroom discussions,conversation,1,2,2,2,2
12,2004,3,3,2,2,3,23,0,men,progressive,8,8,5,2,school,parties,1,2,2,2,2
12,2004,3,3,2,2,3,23,0,men,scientifically-minded,1,1,12,5,school,work,1,2,2,2,2
12,2004,3,3,2,2,3,23,0,women,intelligent,1,1,5,1,school, ,1,2,2,2,2
12,2004,3,3,2,2,3,23,0,women,materialistic,16,16,2,3,dressiong for school,shopping, ,10,2,10,10
12,2004,3,3,2,2,3,23,0,women,rude,13,13,1, ,work, ,3,1,1,1,1
12,2004,3,3,2,2,3,23,0,women,scientifically-minded,1,1,3,2,school,work,1,2,2,2,2
12,2004,3,3,2,2,3,23,0,women,shy,5,5,6,4,classroom,conversation,1,2,2,2,2
13,2004,2,3,1,3,1,99,99,men,honest,10,10,4,5,social situations,classroom,2,7,7,7,7
13,2004,2,3,1,3,1,99,99,men,intelligent,1,1,8,1,classroom, ,1,2,2,2,2
13,2004,2,3,1,3,1,99,99,men,loyal to family ties,7,7,8,4,social situations, ,2,7,7,7,7
13,2004,2,3,1,3,1,99,99,men,persistent,11,11,5,3,goals in life, , ,11,11,8,11
13,2004,2,3,1,3,1,99,99,men,quiet,5,5,7,2,classroom, ,1,2,2,2,2
13,2004,2,3,1,3,1,99,99,women,intelligent,1,1,6,1,classroom, ,1,2,2,2,2
13,2004,2,3,1,3,1,99,99,women,loyal to family ties,7,7,8,4,social situations, ,2,7,7,7,7
13,2004,2,3,1,3,1,99,99,women,neat,16,16,4,5,handwriting, , ,8,8,8,8
13,2004,2,3,1,3,1,99,99,women,reserved,5,5,7,2,social situations, ,2,7,7,7,7
13,2004,2,3,1,3,1,99,99,women,shy,5,5,7,3,classroom, ,1,2,2,2,2
14,2004,2,4,2,4,1,28,0,men,intelligent,1,1,1,3,class,work,1,2,2,2,2
14,2004,2,4,2,4,1,28,0,men,meditative,16,16,1,5,study,religion,1,2,2,2,2
14,2004,2,4,2,4,1,28,0,men,methodical,11,11,1,4,work,study,3,1,1,1,1
14,2004,2,4,2,4,1,28,0,men,reserved,5,5,1,1,questioning,discussion, ,15,11,8,8
14,2004,2,4,2,4,1,28,0,men,secretive,9,9,1,2,questioning,discussion, ,15,11,8,8
14,2004,2,4,2,4,1,28,0,women,conservative,7,7,1,1,dress,relationships, ,10,10,10,10
14,2004,2,4,2,4,1,28,0,women,courteous,14,14,1,5,dates,discussions,2,7,7,7,7
14,2004,2,4,2,4,1,28,0,women,dependent,5,5,1,4,relationships,economically,2,4,4,4,4
14,2004,2,4,2,4,1,28,0,women,quiet,5,5,1,2,relationships,classroom,2,4,4,4,4
14,2004,2,4,2,4,1,28,0,women,traditional,7,7,1,3,relationships,classroom,2,4,4,4,4
15,2004,1,3,2,4,1,79,79,men,ambitious,6,6,7,5,job,school,3,1,1,1,1
15,2004,1,3,2,4,1,79,79,men,efficient,11,11,10,4,job,school,3,1,1,1,1
15,2004,1,3,2,4,1,79,79,men,industrious,6,6,7,2,job,homework,3,1,1,1,1
15,2004,1,3,2,4,1,79,79,men,intelligent,1,1,9,1,job,discussion,3,1,1,1,1
15,2004,1,3,2,4,1,79,79,men,scientifically-minded,1,1,14,3,job,discussion,3,1,1,1,1
15,2004,1,3,2,4,1,79,79,women,ambitious,6,6,2,3,job,date,3,1,1,1,1
15,2004,1,3,2,4,1,79,79,women,arrogant,13,13,1,1,school,date,1,2,2,2,2
15,2004,1,3,2,4,1,79,79,women,intelligent,1,1,7,5,school,discussion,1,2,2,2,2
15,2004,1,3,2,4,1,79,79,women,promiscuous,3,3,2,2,date,job,2,7,7,7,7
15,2004,1,3,2,4,1,79,79,women,quiet,5,5,8,4,school,job,1,2,2,2,2
16,2004,1,3,1,4,1,8,89,men,efficient,11,11,52,3,classroom,dorm,1,2,2,2,2
16,2004,1,3,1,4,1,8,89,men,industrious,6,6,57,2,classroom,dorm,1,2,2,2,2
16,2004,1,3,1,4,1,8,89,men,intelligent,1,1,85,1,classroom,*,1,2,2,2,2
16,2004,1,3,1,4,1,8,89,men,neat,16,16,63,5,classroom,dorm,1,2,2,2,2
16,2004,1,3,1,4,1,8,89,men,scientifically-minded,1,1,90,4,classroom, ,1,2,2,2,2
16,2004,1,3,1,4,1,8,89,women,industrious,6,6,19,2,classroom,dorm,1,2,2,2,2
16,2004,1,3,1,4,1,8,89,women,intelligent,1,1,73,1,classroom,social setting,1,2,2,2,2
16,2004,1,3,1,4,1,8,89,women,neat,16,16,54,5,dorm,*,1,13,13,13,13
16,2004,1,3,1,4,1,8,89,women,persistent,11,11,13,3,goals,*, ,11,11,8,11
16,2004,1,3,1,4,1,8,89,women,scientifically-minded,1,1,47,4,classroom,*,1,2,2,2,2
17,2004,1,6,1,4,3,99,99,men,industrious,6,6,3,3,school,work,1,2,2,2,2
17,2004,1,6,1,4,3,99,99,men,intelligent,1,1,3,1,academics, ,1,2,2,2,2
17,2004,1,6,1,4,3,99,99,men,materialistic,16,16,3,5,clothes, , ,10,10,10,10
17,2004,1,6,1,4,3,99,99,men,quiet,5,5,4,2,classroom discussion, ,1,2,2,2,2
17,2004,1,6,1,4,3,99,99,men,scientifically-minded,1,1,4,4,studies, ,1,2,2,2,2
17,2004,1,6,1,4,3,99,99,women,intelligent,1,1,3,1,school, ,1,2,2,2,2
17,2004,1,6,1,4,3,99,99,women,materialistic,16,16,1,4,clothes, , ,10,10,10,10
17,2004,1,6,1,4,3,99,99,women,quiet,5,5,3,2,social settings, ,2,7,7,7,7
17,2004,1,6,1,4,3,99,99,women,sensitive,14,14,3,5,arguments, , ,15,15,15,15
17,2004,1,6,1,4,3,99,99,women,shy,5,5,4,3,social settings, ,2,7,7,7,7
19,2004,3,3,1,2,5,28,0,men,efficient,11,11,11,4,workplace,*,3,1,1,1,1
19,2004,3,3,1,2,5,28,0,men,industrious,6,6,8,5,workplace,life in general(education),3,1,1,1,1
19,2004,3,3,1,2,5,28,0,men,intelligent,1,1,10,1,academic,workplace,1,2,2,2,2
19,2004,3,3,1,2,5,28,0,men,loyal to family ties,7,7,10,2,homelife,*,4,3,3,3,3
19,2004,3,3,1,2,5,28,0,men,scientifically-minded,1,1,15,3,academic,workplace,1,2,2,2,2
19,2004,3,3,1,2,5,28,0,women,intelligent,1,1,8,1,school,workplace,1,2,2,2,2
19,2004,3,3,1,2,5,28,0,women,loyal to family ties,7,7,9,4,home,*,4,3,3,3,3
19,2004,3,3,1,2,5,28,0,women,quiet,5,5,9,3,classroom,school activity,1,2,2,2,2
19,2004,3,3,1,2,5,28,0,women,scientifically-minded,1,1,5,5,school,workplace,1,2,2,2,2
19,2004,3,3,1,2,5,28,0,women,shy,5,5,8,2,dates,parties,2,7,7,7,7
21,2004,2,3,1,3,1,34,3,men,intelligent,1,1,11,1,class,job,1,2,2,2,2
21,2004,2,3,1,3,1,34,3,men,materialistic,16,16,3,4,clothing, , ,10,10,10,10
21,2004,2,3,1,3,1,34,3,men,scientifically-minded,1,1,16,2,class,job,1,2,2,2,2
21,2004,2,3,1,3,1,34,3,women,intelligent,1,1,9,1,classroom,workplace,1,2,2,2,2
21,2004,2,3,1,3,1,34,3,women,materialistic,16,16,3,3,clothing,money, ,10,10,10,10
21,2004,2,3,1,3,1,34,3,women,quiet,5,5,10,2,general locations,*,7,6,6,6,6
21,2004,2,3,1,3,1,34,3,women,sophisticated,8,8,5,5,clothing,*, ,10,10,10,10
22,2004,1,3,1,4,1,22,0,men,efficient,11,11,12,3,classroom, ,1,2,2,2,2
22,2004,1,3,1,4,1,22,0,men,industrious,6,6,9,4,profession, ,3,1,1,1,1
22,2004,1,3,1,4,1,22,0,men,intelligent,1,1,12,5,classroom situation, ,1,2,2,2,2
22,2004,1,3,1,4,1,22,0,men,nationalistic,16,16,5,2,home,school,4,3,3,3,3
22,2004,1,3,1,4,1,22,0,men,scientifically-minded,1,1,17,1,job, ,3,1,1,1,1
22,2004,1,3,1,4,1,22,0,women,courteous,14,14,5,3,class, ,1,2,2,2,2
22,2004,1,3,1,4,1,22,0,women,efficient,11,11,10,4,work,class,3,1,1,1,1
22,2004,1,3,1,4,1,22,0,women,intelligent,1,1,10,5,class, ,1,2,2,2,2
22,2004,1,3,1,4,1,22,0,women,quiet,5,5,11,1,class, ,1,2,2,2,2
22,2004,1,3,1,4,1,22,0,women,shy,5,5,9,2,class, ,1,2,2,2,2
23,2004,5,2,1,1,5,99,99,men,ambitious,6,6,2,4,school,work,1,2,2,2,2
23,2004,5,2,1,1,5,99,99,men,athletic,16,16,1,5,school, ,1,2,2,2,2
23,2004,5,2,1,1,5,99,99,men,intelligent,1,1,2,1,school,work,1,2,2,2,2
23,2004,5,2,1,1,5,99,99,men,progressive,8,8,2,3,school,work,1,2,2,2,2
23,2004,5,2,1,1,5,99,99,men,scientifically-minded,1,1,2,2,school,work,1,2,2,2,2
23,2004,5,2,1,1,5,99,99,women,athletic,16,16,1,5,sports, ,6,14,14,14,14
23,2004,5,2,1,1,5,99,99,women,intelligent,1,1,3,2,school: writing, ,1,2,2,2,2
23,2004,5,2,1,1,5,99,99,women,quiet,5,5,2,3,school, ,1,2,2,2,2
23,2004,5,2,1,1,5,99,99,women,shy,5,5,2,1,school discussion, ,1,2,2,2,2
23,2004,5,2,1,1,5,99,99,women,submissive,5,5,1,4,home: to men, ,4,3,3,4,3
25,2004,1,3,1,4,1,28,2,men,industrious,6,6,10,2,classroom,work,1,2,2,2,2
25,2004,1,3,1,4,1,28,2,men,intelligent,1,1,13,1,classroom discussion,work,1,2,2,2,2
25,2004,1,3,1,4,1,28,2,men,loyal to family ties,7,7,12,5,work,home,3,1,1,1,1
25,2004,1,3,1,4,1,28,2,men,nationalistic,16,16,6,3,military, country holidays, ,8,8,1,8
25,2004,1,3,1,4,1,28,2,men,religious,16,16,2,4,religious days,home,5,5,5,5,5
25,2004,1,3,1,4,1,28,2,women,efficient,11,11,11,4,work,home,3,1,1,1,1
25,2004,1,3,1,4,1,28,2,women,intelligent,1,1,11,1,classroom,work,1,2,2,2,2
25,2004,1,3,1,4,1,28,2,women,loyal to family ties,7,7,12,5,home, ,4,3,3,3,3
25,2004,1,3,1,4,1,28,2,women,secretive,9,9,5,2,home,w/ friends,4,3,3,3,3
25,2004,1,3,1,4,1,28,2,women,shy,5,5,10,3,w/ men, ,2,7,4,4,4
26,2004,1,3,1,4,3,99,12,men,courteous,14,14,7,2,greet you,polite,2,11,9,11,11
26,2004,1,3,1,4,3,99,12,men,industrious,6,6,11,3,"school-work hard, efficient","work-work hard,efficient",1,2,2,2,2
26,2004,1,3,1,4,3,99,12,men,intelligent,1,1,14,1,class,work,1,2,2,2,2
26,2004,1,3,1,4,3,99,12,men,shy,5,5,7,4,timid-seeming,quiet, ,11,11,11,11
26,2004,1,3,1,4,3,99,12,men,unaggressive,5,5,9,5,timid-seeming,quiet, ,11,11,11,11
26,2004,1,3,1,4,3,99,12,women,faithful,7,7,5,2,"""stand by your man""",only date asians (families will only let kids), ,4,8,8,8
26,2004,1,3,1,4,3,99,12,women,industrious,6,6,6,5,intelligent,productive, ,11,11,11,11
26,2004,1,3,1,4,3,99,12,women,materialistic,16,16,4,3,many rich,show it, ,8,8,8,8
26,2004,1,3,1,4,3,99,12,women,neat,16,16,9,1,organized,*, ,11,11,11,11
26,2004,1,3,1,4,3,99,12,women,shy,5,5,11,4,quiet,reserved, ,11,11,11,11
27,2004,2,3,1,3,1,6,0,men,conservative,7,7,58,4,in dress, in morals, ,10,10,10,10
27,2004,2,3,1,3,1,6,0,men,intelligent,1,1,86,1,classroom,book smart,1,2,2,2,2
27,2004,2,3,1,3,1,6,0,men,loyal to family ties,7,7,82,3,traditional at home,*,4,12,12,12,12
27,2004,2,3,1,3,1,6,0,men,neat,16,16,64,5,hard working,organization, ,11,11,11,11
27,2004,2,3,1,3,1,6,0,men,quiet,5,5,85,2,socially,in classrooms,2,7,7,7,7
27,2004,2,3,1,3,1,6,0,women,conservative,7,7,34,4,in dress,morals, ,10,10,10,10
27,2004,2,3,1,3,1,6,0,women,dependent,5,5,33,3,marriage,dating,2,4,4,4,4
27,2004,2,3,1,3,1,6,0,women,quiet,5,5,75,2,in classrooms,at home,1,2,2,2,2
27,2004,2,3,1,3,1,6,0,women,secretive,9,9,32,5,because they are so shy,*, ,11,11,11,11
27,2004,2,3,1,3,1,6,0,women,shy,5,5,68,1,in classrooms,at home,1,2,2,2,2
28,2004,2,3,2,3,3,99,99,men,efficient,11,11,15,5,class, ,1,2,2,2,2
28,2004,2,3,2,3,3,99,99,men,industrious,6,6,12,4,class, ,1,2,2,2,2
28,2004,2,3,2,3,3,99,99,men,intelligent,1,1,15,3,class, ,1,2,2,2,2
28,2004,2,3,2,3,3,99,99,men,methodical,11,11,10,2,class, ,1,2,2,2,2
28,2004,2,3,2,3,3,99,99,men,scientifically-minded,1,1,20,1,class, ,1,2,2,2,2
28,2004,2,3,2,3,3,99,99,women,intelligent,1,1,13,1,class, ,1,2,2,2,2
28,2004,2,3,2,3,3,99,99,women,methodical,11,11,4,4,class, ,1,2,2,2,2
28,2004,2,3,2,3,3,99,99,women,quiet,5,5,14,2,social, ,2,7,7,7,7
28,2004,2,3,2,3,3,99,99,women,reserved,5,5,11,3,social, ,2,7,7,7,7
28,2004,2,3,2,3,3,99,99,women,scientifically-minded,1,1,8,5,class, ,1,2,2,2,2
29,2004,2,3,2,4,1,99,99,men,gregarious,6,14,2,5,cliques,school,2,7,4,7,7
29,2004,2,3,2,4,1,99,99,men,humorless,11,11,7,4,party,class,2,7,7,7,7
29,2004,2,3,2,4,1,99,99,men,intelligent,1,1,16,1,class,school,1,2,2,2,2
29,2004,2,3,2,4,1,99,99,men,quiet,5,5,14,2,date,class,2,7,7,7,7
29,2004,2,3,2,4,1,99,99,men,scientifically-minded,1,1,21,3,labs,classes,1,2,2,2,2
29,2004,2,3,2,4,1,99,99,women,gregarious,6,14,1,2,social settings, ,2,7,7,7,7
29,2004,2,3,2,4,1,99,99,women,intelligent,1,1,14,1,class, ,1,2,2,2,2
29,2004,2,3,2,4,1,99,99,women,reserved,5,5,12,4,class,date,1,2,2,2,2
29,2004,2,3,2,4,1,99,99,women,shy,5,5,12,3,class,party,1,2,2,2,2
30,2004,5,3,2,1,2,99,99,men,ambitious,6,6,15,2,workplace,classroom,3,1,1,1,1
30,2004,5,3,2,1,2,99,99,men,industrious,6,6,14,5,workplace,classroom,3,1,1,1,1
30,2004,5,3,2,1,2,99,99,men,intelligent,1,1,17,4,workplace,classroom,3,1,1,1,1
30,2004,5,3,2,1,2,99,99,men,progressive,8,8,8,1,workplace,classroom,3,1,1,1,1
30,2004,5,3,2,1,2,99,99,men,scientifically-minded,1,1,22,3,workplace,classroom,3,1,1,1,1
30,2004,5,3,2,1,2,99,99,women,ambitious,6,6,4,4,workplace,classroom,3,1,1,1,1
30,2004,5,3,2,1,2,99,99,women,intelligent,1,1,15,1,workplace,classroom,3,1,1,1,1
30,2004,5,3,2,1,2,99,99,women,progressive,8,8,3,3,workplace,classroom,3,1,1,1,1
30,2004,5,3,2,1,2,99,99,women,quiet,5,5,16,5,classroom,general,1,2,2,2,2
30,2004,5,3,2,1,2,99,99,women,shy,5,5,13,2,classroom,general,1,2,2,2,2
31,2004,3,3,1,3,3,33,3,men,individualistic,8,8,4,4,parties, ,2,7,7,7,7
31,2004,3,3,1,3,3,33,3,men,intelligent,1,1,18,1,classroom, ,1,2,2,2,2
31,2004,3,3,1,3,3,33,3,men,quiet,5,5,16,3,discussions in class, ,1,15,2,2,2
31,2004,3,3,1,3,3,33,3,men,scientifically-minded,1,1,23,5,class, ,1,2,2,2,2
31,2004,3,3,1,3,3,33,3,men,straightforward,10,10,2,2,debates,discussion,1,15,15,15,15
31,2004,3,3,1,3,3,33,3,women,imitative,16,16,2,3,social setting, ,2,7,7,7,7
31,2004,3,3,1,3,3,33,3,women,individualistic,8,8,1,2,class, ,1,2,2,2,2
31,2004,3,3,1,3,3,33,3,women,intelligent,1,1,16,5,class work, ,1,2,2,2,2
31,2004,3,3,1,3,3,33,3,women,quiet,5,5,17,1,parties, ,2,7,7,7,7
31,2004,3,3,1,3,3,33,3,women,shrewd,9,9,2,4,discussion in class, ,1,2,2,2,2
32,2004,2,3,1,3,1,8,3,men,ambitious,6,6,17,3,classroom,business,1,2,2,2,2
32,2004,2,3,1,3,1,8,3,men,asexual,4,4,1,1,classroom,at parties,1,2,2,2,2
32,2004,2,3,1,3,1,8,3,men,courteous,14,14,8,4,door to buildings,classroom,2,11,9,8,9
32,2004,2,3,1,3,1,8,3,men,inhibited,5,5,6,2,dance,dinner, ,7,7,7,7
32,2004,2,3,1,3,1,8,3,men,scientifically-minded,1,1,24,5,classroom,lab,1,2,2,2,2
32,2004,2,3,1,3,1,8,3,women,conventional,7,7,5,5,party,classroom,2,7,7,7,7
32,2004,2,3,1,3,1,8,3,women,exotic,3,3,7,3,street,party,2,9,9,9,9
32,2004,2,3,1,3,1,8,3,women,loyal to family ties,7,7,13,2,party,dinners,2,7,7,7,7
32,2004,2,3,1,3,1,8,3,women,quiet,5,5,18,1,classroom,party,1,2,2,2,2
32,2004,2,3,1,3,1,8,3,women,suggestible,5,5,2,4,home,store,4,3,3,3,3
34,2004,2,4,3,4,4,3,0,men,arrogant,13,13,1,3,t.v., ,8,16,16,16,16
34,2004,2,4,3,4,4,3,0,men,conceited,13,13,2,5,t.v., ,8,16,16,16,16
34,2004,2,4,3,4,4,3,0,men,intelligent,1,1,2,1,class, ,1,2,2,2,2
34,2004,2,4,3,4,4,3,0,men,loyal to family ties,7,7,2,4,movies, ,8,16,16,16,16
34,2004,2,4,3,4,4,3,0,men,scientifically-minded,1,1,2,2,class, ,1,2,2,2,2
34,2004,2,4,3,4,4,3,0,women,dependent,5,5,2,3,movies, ,8,16,16,16,16
34,2004,2,4,3,4,4,3,0,women,efficient,11,11,1,2,movies, ,8,16,16,16,16
34,2004,2,4,3,4,4,3,0,women,quiet,5,5,2,1,movies, ,8,16,16,16,16
34,2004,2,4,3,4,4,3,0,women,reserved,5,5,1,4,movies, ,8,16,16,16,16
34,2004,2,4,3,4,4,3,0,women,unaggressive,5,5,2,5,movies, ,8,16,16,16,16
